"BN/Registration number","Fiscal period end","Form ID","200","210","220","230","240","250","260"
"824775852RR0001",2024-12-31 00:00:00,"27",$59113.00,"N","N",,"N","Y","N"
"824864698RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","N","N"
"824895197RR0001",2024-1-31 00:00:00,"27",$28099.00,"N","N",,"N","N","N"
"824903421RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","Y","N"
"824916274RR0001",2024-6-30 00:00:00,"27",$1500.00,"Y","N",,"N","Y","N"
"824944607RR0001",2024-12-31 00:00:00,"27",$243059.00,"N","N",,"Y","Y","N"
"825089022RR0001",2024-6-30 00:00:00,"27",$34295.00,"Y","N",,"N","Y","N"
"825149834RR0001",2024-8-30 00:00:00,"27",$533477.00,"N","N",,"Y","N","N"
"825285695RR0001",2024-3-31 00:00:00,"27",$48706.00,"Y","N",,"N","Y","N"
"825299670RR0002",2024-12-31 00:00:00,"27",$17947.00,"N","N",,"N","N","N"
"825313877RR0001",2024-12-31 00:00:00,"27",$6200.00,"N","N",,"Y","N","N"
"825322373RR0001",2024-6-30 00:00:00,"27",$3600.00,"Y","N",,"N","N","N"
"825338957RR0001",2024-12-31 00:00:00,"27",$61620.00,"N","N",,"N","N","N"
"825355076RR0001",2024-8-31 00:00:00,"27",$182374.00,"N","N",,"N","Y","N"
"825419617RR0002",2024-12-31 00:00:00,"27",$14080.00,"N","N",,"N","Y","N"
"825471600RR0001",2024-12-31 00:00:00,"27",$5162.00,"Y","N",,"N","Y","N"
"825566888RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"N","N","N"
"825575954RR0001",2024-9-30 00:00:00,"27",$5000.00,"Y","N",,"N","N","N"
"825576846RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","N","N"
"825579428RR0001",2024-12-31 00:00:00,"27",$27895.00,"Y","N",,"N","N","N"
"825665680RR0001",2024-12-31 00:00:00,"27",$1035.00,"N","N",,"N","Y","N"
"825731458RR0001",2024-3-31 00:00:00,"27",$5368.00,"N","N",,"N","Y","N"
"825731748RR0001",2024-12-31 00:00:00,"27",$39228.00,"Y","N",,"N","N","N"
"825845522RR0001",2024-12-31 00:00:00,"27",$33656.00,"N","N",,"N","Y","N"
"825882673RR0001",2024-5-31 00:00:00,"27",$9746.00,"N","N",,"N","Y","N"
"825910813RR0001",2024-6-30 00:00:00,"27",$3000.00,"N","N",,"N","N","N"
"826008302RR0001",2024-3-31 00:00:00,"27",,"N",,,,,
"826031627RR0001",2024-12-31 00:00:00,"27",$307.00,"N","N",,"N","N","N"
"826132474RR0001",2024-12-31 00:00:00,"27",$406645.00,"Y","N",,"Y","Y","N"
"826163362RR0001",2024-12-31 00:00:00,"27",$10718.00,"Y","N",,"N","Y","N"
"826207110RR0001",2024-12-31 00:00:00,"27",$67181.00,"N","N",,"Y","Y","N"
"826373474RR0001",2024-8-31 00:00:00,"27",$286414.00,"N","N",,"Y","Y","N"
"826471088RR0001",2024-12-31 00:00:00,"27",$270692.00,"Y","N",,"N","Y","N"
"826649873RR0001",2024-12-31 00:00:00,"27",$41316.00,"N","N",,"N","Y","N"
"826770497RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"N","N","N"
"826841827RR0001",2024-6-30 00:00:00,"27",$18594.00,"N","N",,"N","Y","N"
"826922296RR0001",2024-3-31 00:00:00,"27",,"N","N",,"N","N","N"
"826932444RR0001",2024-12-31 00:00:00,"27",$46570.00,"N","N",,"N","Y","N"
"827112327RR0001",2024-12-31 00:00:00,"27",$2530176.00,"Y","N",,"N","Y","N"
"827116336RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","Y","N"
"827120908RR0001",2024-3-31 00:00:00,"27",$8090.00,"Y","N",,"N","N","N"
"827142530RR0001",2024-12-31 00:00:00,"27",$2923029.00,"Y","Y",$72967.00,"N","Y","N"
"827218991RR0001",2024-12-31 00:00:00,"27",$51935.00,"Y","N",,"N","N","N"
"827232414RR0001",2024-12-31 00:00:00,"27",$94328.00,"Y","N",,"N","N","N"
"827255944RR0001",2024-3-31 00:00:00,"27",$58642.00,"N","N",,"N","Y","N"
"827292921RR0001",2024-6-30 00:00:00,"27",$9107157.00,"Y","N",,"N","N","N"
"827427063RR0001",2024-6-30 00:00:00,"27",$87892.00,"N","N",,"Y","Y","N"
"827460924RR0001",2024-12-31 00:00:00,"27",$833293.00,"Y","N",,"N","N","N"
"827498734RR0001",2024-6-30 00:00:00,"27",$1945.00,"Y","N",,"N","N","N"
"827502741RR0001",2024-12-31 00:00:00,"27",$6352288.00,"Y","N",,"N","N","Y"
"827531922RR0001",2024-12-31 00:00:00,"27",$635470.00,"Y","N",,"N","N","N"
"827584996RR0001",2024-12-31 00:00:00,"27",$840846.00,"Y","N",,"Y","Y","N"
"827650946RR0001",2024-1-31 00:00:00,"27",$187389.00,"Y","N",,"N","N","N"
"827651209RR0001",2024-4-30 00:00:00,"27",$397313.00,"Y","N",,"Y","Y","N"
"827777970RR0001",2024-12-31 00:00:00,"27",$9550.00,"Y","N",,"N","Y","N"
"827794132RR0001",2024-12-31 00:00:00,"27",$36858.00,"Y","N",,"Y","Y","N"
"827813601RR0001",2024-6-30 00:00:00,"27",$32865.00,"Y","N",,"N","N","N"
"827829631RR0001",2024-12-31 00:00:00,"27",$3764.00,"N","N",,"Y","Y","N"
"827834078RR0001",2024-12-31 00:00:00,"27",$2000.00,"N","N",,"N","Y","N"
"827847039RR0001",2024-12-31 00:00:00,"27",$40701.00,"Y","N",,"N","Y","Y"
"827890567RR0001",2024-12-31 00:00:00,"27",$118969.00,"Y","N",,"N","Y","N"
"827898255RR0001",2024-12-31 00:00:00,"27",$228367.00,"Y","N",,"N","Y","N"
"828039545RR0001",2024-4-30 00:00:00,"27",$32434.00,"Y","N",,"N","N","N"
"828095737RR0001",2024-12-31 00:00:00,"27",$774221.00,"N","N",,"Y","Y","N"
"828154476RR0001",2024-12-31 00:00:00,"27",$1414084.00,"Y","N",,"Y","N","N"
"828227264RR0001",2024-12-31 00:00:00,"27",$162725.00,"Y","N",,"N","Y","Y"
"828374314RR0001",2024-12-31 00:00:00,"27",$402495.00,"Y","N",,"Y","Y","N"
"828391326RR0001",2024-12-31 00:00:00,"27",$49775.00,"N","N",,"Y","Y","N"
"828454538RR0001",2024-12-31 00:00:00,"27",$975880.00,"Y","N",,"Y","Y","N"
"828476143RR0001",2024-12-31 00:00:00,"27",$136393.00,"Y","N",,"N","Y","N"
"828496745RR0001",2024-12-31 00:00:00,"27",$502.00,"N","N",,"N","Y","N"
"828522151RR0001",2024-3-31 00:00:00,"27",$3370.00,"Y","N",,"N","N","N"
"828524355RR0001",2024-12-31 00:00:00,"27",$57100.00,"N","N",,"N","N","N"
"828531640RR0001",2024-12-31 00:00:00,"27",$72800.00,"N","N",,"Y","Y","N"
"828637785RR0001",2024-12-31 00:00:00,"27",$102831.00,"N","N",,"N","Y","N"
"828649467RR0001",2024-12-31 00:00:00,"27",$1243913.00,"Y","N",,"Y","Y","N"
"828668699RR0001",2024-12-31 00:00:00,"27",$93986.00,"N","N",,"Y","Y","Y"
"828682971RR0001",2024-12-31 00:00:00,"27",$61692.00,"Y","N",,"N","N","N"
"828724138RR0001",2024-8-31 00:00:00,"27",$234308.00,"Y","N",,"N","Y","Y"
"828767335RR0001",2024-6-30 00:00:00,"27",$147680.00,"Y","N",,"Y","Y","N"
"828779421RR0001",2024-12-31 00:00:00,"27",$5127.00,"N","N",,"N","Y","N"
"828829135RR0001",2024-12-31 00:00:00,"27",$399461.00,"Y","N",,"N","Y","Y"
"828885764RR0001",2024-12-31 00:00:00,"27",$155888.00,"Y","N",,"N","Y","N"
"829000181RR0001",2024-12-31 00:00:00,"27",$109758.00,"Y","N",,"N","Y","N"
"829010511RR0001",2024-2-28 00:00:00,"27",$136818.00,"N","N",,"N","Y","N"
"829061399RR0001",2024-12-31 00:00:00,"27",$72000.00,"Y","N",,"N","N","N"
"829111947RR0001",2024-12-31 00:00:00,"27",$281818.00,"Y","N",,"N","Y","N"
"829157742RR0001",2024-12-31 00:00:00,"27",$180144.00,"N","N",,"N","Y","N"
"829195668RR0001",2024-12-31 00:00:00,"27",$4257.00,"Y","N",,"N","N","N"
"829234434RR0001",2024-4-15 00:00:00,"27",$99666.00,"N","N",,"N","Y","N"
"829322767RR0001",2024-12-31 00:00:00,"27",$254238.00,"Y","N",,"N","N","N"
"829434281RR0001",2024-7-31 00:00:00,"27",$83439.00,"Y","N",,"N","Y","N"
"829438696RR0001",2024-12-31 00:00:00,"27",,,"N",,"N","Y","N"
"829450394RR0001",2024-12-31 00:00:00,"27",$14416.00,"Y","N",,"N","N","N"
"829489905RR0001",2024-12-31 00:00:00,"27",$48000.00,"Y","N",,"N","N","N"
"829532985RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"829579697RR0001",2024-8-31 00:00:00,"27",$163423.00,"Y","N",,"Y","Y","N"
"829726041RR0001",2024-12-31 00:00:00,"27",$9998.00,"N","N",,"N","Y","N"
"829784388RR0001",2024-6-30 00:00:00,"27",$40000.00,"Y","N",,"N","N","N"
"829936434RR0001",2024-11-30 00:00:00,"27",$83860.00,"N","N",,"N","Y","N"
"829997113RR0001",2024-12-31 00:00:00,"27",$163151.00,"N","N",,"N","Y","N"
"830245411RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","Y","N"
"830298444RR0001",2024-5-31 00:00:00,"27",$0.00,"N","N",,"N","Y","N"
"830301099RR0001",2024-12-31 00:00:00,"27",$2500.00,"Y","N",,"N","N","N"
"830317467RR0001",2024-12-31 00:00:00,"27",$1895.00,"N","N",,"Y","Y","N"
"830358768RR0001",2024-12-31 00:00:00,"27",$10996.00,"Y","N",,"Y","Y","N"
"830373015RR0001",2024-11-30 00:00:00,"27",$148013.00,"Y","N",,"N","N","N"
"830437265RR0001",2024-7-31 00:00:00,"27",$41196.00,"Y","N",,"N","Y","N"
"830503553RR0001",2024-12-31 00:00:00,"27",$369480.00,"Y","N",,"N","N","N"
"830508354RR0001",2024-12-31 00:00:00,"27",$68119.00,"Y","N",,"N","N","N"
"830527982RR0001",2024-12-31 00:00:00,"27",$746.00,"N","N",,"N","N","N"
"830557831RR0001",2024-12-31 00:00:00,"27",$226511.00,"Y","N",,"N","Y","N"
"830748877RR0001",2024-12-31 00:00:00,"27",$29975.00,"N","N",,"Y","Y","N"
"830749719RR0001",2024-12-31 00:00:00,"27",,"Y",,,,,
"830771770RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"830854725RR0001",2024-12-31 00:00:00,"27",$9738.00,"Y","N",,"N","Y","N"
"830975355RR0001",2024-4-30 00:00:00,"27",$23566.00,"N","N",,"Y","Y","N"
"830999959RR0001",2024-12-31 00:00:00,"27",$5480.00,"Y","N",,"Y","N","N"
"831030705RR0001",2024-3-31 00:00:00,"27",$2445.00,"N","N",,"N","Y","N"
"831067418RR0001",2024-12-31 00:00:00,"27",$68533.00,"Y","N",,"N","N","N"
"831078928RR0001",2024-12-31 00:00:00,"27",$220020.00,"Y","N",,"N","N","N"
"831110473RR0001",2024-6-30 00:00:00,"27",$5196188.00,"Y","N",,"N","N","N"
"831138714RR0001",2024-5-31 00:00:00,"27",$29975.00,"N","N",,"N","N","N"
"831160544RR0001",2024-6-30 00:00:00,"27",,"N","N",,"Y","N","N"
"831172424RR0001",2024-6-30 00:00:00,"27",,,"N",,"N","Y","Y"
"831191754RR0001",2024-12-31 00:00:00,"27",$154992.00,"N","N",,"Y","Y","N"
"831273834RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"831282314RR0001",2024-12-31 00:00:00,"27",$6570.00,"N","N",,"N","Y","N"
"831380423RR0001",2024-12-31 00:00:00,"27",$15389.00,"Y","N",,"N","Y","N"
"831444310RR0001",2024-12-31 00:00:00,"27",$373264.00,"Y","N",,"N","N","N"
"831499009RR0001",2024-12-31 00:00:00,"27",$50055.00,"N","N",,"Y","Y","N"
"831502059RR0001",2024-12-31 00:00:00,"27",$207635.00,"Y","N",,"N","Y","N"
"831575477RR0001",2024-12-31 00:00:00,"27",$13700.00,"Y","N",,"N","N","N"
"831612981RR0001",2024-3-31 00:00:00,"27",,"N","N",,"N","Y","N"
"831673942RR0001",2024-12-31 00:00:00,"27",$400000.00,"N","N",,"N","N","N"
"831683073RR0001",2024-8-31 00:00:00,"27",$3297.00,"Y","N",,"N","N","N"
"831692884RR0001",2024-12-31 00:00:00,"27",$57253.00,"Y","N",,"N","N","N"
"831785720RR0001",2024-12-31 00:00:00,"27",$17161.00,"Y","N",,"N","Y","N"
"831811096RR0001",2024-3-31 00:00:00,"27",$20590.00,"Y","N",,"N","N","N"
"831871785RR0001",2024-12-31 00:00:00,"27",$42605.00,"Y","N",,"N","N","N"
"831879754RR0001",2024-12-31 00:00:00,"27",$839591.00,"Y","N",,"Y","Y","N"
"831911748RR0001",2024-12-31 00:00:00,"27",$37280.00,"Y","N",,"Y","Y","N"
"831939699RR0001",2024-12-31 00:00:00,"27",$49794.00,"Y","N",,"Y","N","N"
"832004543RR0001",2024-12-31 00:00:00,"27",$18000.00,"Y","N",,"N","N","N"
"832009237RR0001",2024-12-31 00:00:00,"27",$66217.00,"N","N",,"Y","Y","N"
"832087068RR0001",2024-12-31 00:00:00,"27",$9940.00,"Y","N",,"Y","Y","N"
"832166052RR0001",2024-6-30 00:00:00,"27",$101617.00,"N","N",,"N","Y","N"
"832200497RR0001",2024-12-31 00:00:00,"27",$278845.00,"Y","N",,"Y","Y","N"
"832295406RR0001",2024-3-31 00:00:00,"27",$70000.00,"Y","N",,"N","N","N"
"832411094RR0001",2024-12-31 00:00:00,"27",$543722.00,"Y","N",,"Y","N","N"
"832467278RR0001",2024-9-30 00:00:00,"27",$62000.00,"Y","N",,"N","N","N"
"832518211RR0001",2024-12-31 00:00:00,"27",$189931.00,"N","N",,"N","Y","N"
"832539233RR0001",2024-12-31 00:00:00,"27",$51226.00,"N","N",,"N","Y","N"
"832621148RR0001",2024-3-31 00:00:00,"27",,"Y","N",,"N","Y","N"
"832755763RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","N","N"
"832761399RR0001",2024-12-31 00:00:00,"27",$33925.00,"N","N",,"N","Y","N"
"832778146RR0001",2024-12-31 00:00:00,"27",$13700.00,"Y","N",,"N","N","N"
"832786610RR0001",2024-6-30 00:00:00,"27",$1719329.00,"Y","N",,"N","N","N"
"832874630RR0001",2024-2-28 00:00:00,"27",$8980.00,"N","N",,"N","Y","N"
"832875702RR0001",2024-12-31 00:00:00,"27",$6383.00,"N","N",,"N","Y","N"
"833038615RR0001",2024-9-30 00:00:00,"27",$5950.00,"N","N",,"N","N","N"
"833062144RR0001",2024-12-31 00:00:00,"27",$41940.00,"Y","N",,"N","N","N"
"833104359RR0001",2024-9-30 00:00:00,"27",$347836.00,"Y","N",,"Y","Y","N"
"833170962RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","N","N"
"833175433RR0001",2024-12-31 00:00:00,"27",$40823.00,"N","N",,"N","N","N"
"833214687RR0001",2024-12-31 00:00:00,"27",$1531813.00,"Y","N",,"N","N","N"
"833332547RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"833349491RR0001",2024-6-30 00:00:00,"27",$5912.00,"Y","N",,"N","N","N"
"833382609RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","Y","N"
"833439540RR0001",2024-12-31 00:00:00,"27",$5168.00,"Y","N",,"N","Y","N"
"833444144RR0001",2024-4-30 00:00:00,"27",$39543.00,"Y","N",,"N","N","Y"
"833467160RR0001",2024-12-31 00:00:00,"27",$7275.00,"Y","N",,"N","N","N"
"833497084RR0001",2024-12-31 00:00:00,"27",$99563.00,"Y","N",,"N","Y","N"
"833508237RR0001",2024-12-31 00:00:00,"27",$147700.00,"Y","N",,"N","Y","N"
"833560998RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"833726078RR0001",2024-12-31 00:00:00,"27",$145195.00,"Y","N",,"N","N","N"
"833736580RR0001",2024-12-31 00:00:00,"27",$4507.00,"Y","N",,"N","N","N"
"833786882RR0001",2024-12-31 00:00:00,"27",$14738.00,"N","N",,"Y","Y","N"
"833807803RR0001",2024-12-31 00:00:00,"27",$65923.00,"Y","N",,"N","Y","N"
"833820392RR0001",2024-12-31 00:00:00,"27",$630122.00,"N","N",,"N","Y","N"
"834049728RR0001",2024-12-31 00:00:00,"27",$46069.00,"Y","N",,"Y","Y","N"
"834140048RR0001",2024-12-31 00:00:00,"27",$131204.00,"Y","N",,"N","Y","N"
"834195224RR0001",2024-4-30 00:00:00,"27",$35119.00,"N","N",,"Y","Y","N"
"834251712RR0001",2024-9-30 00:00:00,"27",$86389.00,"Y","N",,"N","Y","N"
"834287468RR0001",2024-12-31 00:00:00,"27",$1658394.00,"Y","N",,"N","Y","N"
"834346314RR0001",2024-12-31 00:00:00,"27",$2850.00,"N","N",,"N","Y","N"
"834443327RR0001",2024-12-31 00:00:00,"27",$663329.00,"Y","N",,"Y","Y","N"
"834449928RR0001",2024-3-20 00:00:00,"27",,"Y","N",,"N","N","N"
"834452369RR0001",2024-12-31 00:00:00,"27",$1718.00,"Y","N",,"N","N","N"
"834465734RR0001",2024-12-31 00:00:00,"27",$2907.00,"N","N",,"N","N","N"
"834638165RR0001",2024-10-31 00:00:00,"27",$40613.00,"N","N",,"N","Y","N"
"834646341RR0001",2024-12-31 00:00:00,"27",$3459390.00,"Y","N",,"N","Y","N"
"834775967RR0001",2024-6-30 00:00:00,"27",$6377057.00,"Y","N",,"N","N","N"
"834801714RR0001",2024-6-30 00:00:00,"27",$38770.00,"N","N",,"N","Y","N"
"834864035RR0001",2024-12-31 00:00:00,"27",$346066.00,"Y","N",,"N","Y","N"
"834894198RR0001",2024-8-31 00:00:00,"27",$30183.00,"N","N",,"N","Y","N"
"834998965RR0001",2024-7-31 00:00:00,"27",$6016615.00,"Y","N",,"N","Y","N"
"835054149RR0001",2024-12-31 00:00:00,"27",$261670.00,"N","N",,"N","Y","N"
"835059270RR0001",2024-12-31 00:00:00,"27",$245116.00,"N","N",,"Y","Y","N"
"835083379RR0001",2024-8-31 00:00:00,"27",$170633.00,"Y","N",,"N","N","N"
"835183666RR0001",2024-12-31 00:00:00,"27",$179232.00,"N","N",,"Y","Y","N"
"835203159RR0001",2024-12-31 00:00:00,"27",$46520.00,"N","N",,"N","N","N"
"835269424RR0001",2024-12-31 00:00:00,"27",$148863.00,"N","N",,"Y","Y","N"
"835406687RR0001",2024-1-31 00:00:00,"27",$240256.00,"Y","N",,"Y","Y",
"835431438RR0001",2024-12-31 00:00:00,"27",$305000.00,"Y","N",,"N","N","N"
"835530023RR0001",2024-12-31 00:00:00,"27",$16366.00,"Y","N",,"Y","Y","N"
"835608282RR0001",2024-11-30 00:00:00,"27",$2340.00,"Y","N",,"N","Y","N"
"835699422RR0001",2024-12-31 00:00:00,"27",$3500.00,"Y","N",,"N","N","N"
"835703166RR0001",2024-12-31 00:00:00,"27",$51683.00,"N","N",,"N","Y","N"
"835850025RR0001",2024-8-31 00:00:00,"27",$643.00,"Y","N",,"N","N","N"
"835875253RR0001",2024-7-31 00:00:00,"27",$15242.00,"N","N",,"N","Y","N"
"835944240RR0001",2024-12-31 00:00:00,"27",$40853.00,"N","N",,"N","N","N"
"835957598RR0001",2024-2-28 00:00:00,"27",,"N","N",,"N","Y","N"
"836035964RR0001",2024-12-31 00:00:00,"27",$130500.00,"Y","N",,"N","N","N"
"836043729RR0001",2024-12-31 00:00:00,"27",$17235.00,"Y","N",,"N","N","N"
"836055590RR0001",2024-6-30 00:00:00,"27",$13563.00,"Y","N",,"N","N","N"
"836064998RR0001",2024-12-31 00:00:00,"27",$52045.00,"Y","N",,"N","N","Y"
"836121855RR0001",2024-3-31 00:00:00,"27",$4720.00,"Y","N",,"N","Y","Y"
"836146761RR0001",2024-3-31 00:00:00,"27",$433493.00,"Y","N",,"N","N","N"
"836252544RR0001",2024-6-30 00:00:00,"27",$2386383.00,"Y","N",,"N","N","N"
"836318303RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","Y","N"
"836425827RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","Y","Y"
"836466961RR0001",2024-12-31 00:00:00,"27",$775.00,"N","N",,"N","N","N"
"836551911RR0001",2024-12-31 00:00:00,"27",$386237.00,"Y","Y",,"Y","N","N"
"836569855RR0001",2024-7-31 00:00:00,"27",$275865.00,"N","N",,"N","Y","N"
"836612408RR0001",2024-8-31 00:00:00,"27",$41641.00,"Y","N",,"N","N","N"
"836653147RR0001",2024-12-31 00:00:00,"27",$17800.00,"Y","N",,"N","N","N"
"836661348RR0001",2024-6-30 00:00:00,"27",$41802.00,"Y","N",,"N","N","N"
"836727644RR0001",2024-6-30 00:00:00,"27",$525165.00,"N","N",,"Y","N","N"
"836757807RR0001",2024-6-30 00:00:00,"27",$303974.00,"Y","N",,"Y","Y","N"
"836848929RR0001",2024-12-31 00:00:00,"27",$300841.00,"Y","N",,"N","Y","N"
"836849323RR0001",2024-12-31 00:00:00,"27",$54187.00,"N","N",,"Y","Y","Y"
"836906040RR0001",2024-12-31 00:00:00,"27",$15438.00,"Y","N",,"Y","Y","N"
"836991000RR0001",2024-6-30 00:00:00,"27",$230284.00,"N","N",,"Y","Y","N"
"837035468RR0001",2024-6-30 00:00:00,"27",$110455.00,"Y","N",,"Y","N","Y"
"837112630RR0001",2024-6-30 00:00:00,"27",$3889.00,,"N",,"N","N","N"
"837133560RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"837341767RR0001",2024-9-30 00:00:00,"27",$9700.00,"N","N",,"N","Y","N"
"837367077RR0001",2024-6-30 00:00:00,"27",,"N","N",,"N","Y","Y"
"837390947RR0001",2024-3-31 00:00:00,"27",$162081.00,"Y","N",,"N","N","N"
"837459932RR0001",2024-12-31 00:00:00,"27",$52459.00,"Y","N",,"N","N","N"
"837496363RR0001",2024-8-31 00:00:00,"27",$44006.00,"N","N",,"N","Y","N"
"837723493RR0001",2024-9-30 00:00:00,"27",$3400.00,"Y","N",,"N","N","N"
"837825306RR0001",2024-12-31 00:00:00,"27",$23825.00,"Y","N",,"N","N","N"
"837866797RR0001",2024-12-31 00:00:00,"27",$5419.00,"N","N",,"N","N","N"
"837907351RR0001",2024-12-31 00:00:00,"27",$5815.00,"N",,,,,
"837968569RR0001",2024-9-30 00:00:00,"27",$7337.00,"Y","N",,"N","Y","Y"
"837973338RR0001",2024-12-31 00:00:00,"27",$209733.00,"Y","N",,"N","N","N"
"837976273RR0001",2024-4-30 00:00:00,"27",$1423.00,"Y","N",,"N","N","N"
"837988039RR0001",2024-12-31 00:00:00,"27",$13825.00,"Y","N",,"N","Y","N"
"838176212RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","Y","N"
"838184034RR0001",2024-6-30 00:00:00,"27",$273260.00,"Y","N",,"N","N","N"
"838203750RR0001",2024-6-30 00:00:00,"27",$239441.00,"Y","N",,"N","Y","N"
"838362218RR0001",2024-10-31 00:00:00,"27",$293304.00,"N","N",,"Y","Y","N"
"838376614RR0001",2024-12-31 00:00:00,"27",$272837.00,"N","N",,"Y","Y","N"
"838470508RR0001",2024-7-31 00:00:00,"27",$67430.00,"N","N",,"N","N","N"
"838576775RR0001",2024-12-31 00:00:00,"27",$102109.00,"N","N",,"Y","Y","N"
"838598449RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","Y","N"
"838603231RR0001",2024-12-31 00:00:00,"27",$348.00,"N","N",,"N","Y","N"
"838606127RR0001",2024-12-31 00:00:00,"27",$137803.00,"Y","N",,"N","Y","N"
"838619179RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","N","N"
"838709905RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"838736924RR0001",2024-12-31 00:00:00,"27",$245407.00,"Y","N",,"N","N","N"
"838922920RR0001",2024-12-31 00:00:00,"27",$3000.00,"N","N",,"N","Y","N"
"838971786RR0001",2024-12-31 00:00:00,"27",$1000.00,"N","N",,"N","N","N"
"839003175RR0001",2024-7-31 00:00:00,"27",$197700.00,"N","N",,"N","Y","Y"
"839041381RR0001",2024-12-31 00:00:00,"27",$695.00,"N","N",,"N","N","N"
"839049897RR0001",2024-8-31 00:00:00,"27",$112091.00,"N","Y",$112091.00,"N","Y","N"
"839064862RR0001",2024-12-31 00:00:00,"27",$29650.00,"Y","N",,"Y","Y","N"
"839082385RR0001",2024-5-31 00:00:00,"27",$189283.00,"N","N",,"Y","Y","N"
"839138708RR0001",2024-12-31 00:00:00,"27",$2103.00,"N","N",,"N","Y","N"
"839249679RR0001",2024-11-30 00:00:00,"27",$6029.00,"Y","N",,"N","Y","N"
"839270873RR0001",2024-3-31 00:00:00,"27",$610630.00,"Y","N",,"Y","N","N"
"839314473RR0001",2024-7-31 00:00:00,"27",,"N","N",,"N","Y","N"
"839350766RR0001",2024-12-31 00:00:00,"27",$5710.00,"N","N",,"N","Y","N"
"839440880RR0001",2024-3-31 00:00:00,"27",$255283.00,"Y","N",,"N","N","N"
"839649001RR0001",2024-3-31 00:00:00,"27",$165926.00,"Y","N",,"N","N","N"
"839709524RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","N","N"
"839739687RR0001",2024-12-31 00:00:00,"27",$6702.00,"N","N",,"N","Y","N"
"839789013RR0001",2024-12-31 00:00:00,"27",$10260.00,"N","N",,"N","Y","N"
"839804291RR0001",2024-12-31 00:00:00,"27",$48401.00,"N","N",,"Y","N","N"
"839860244RR0001",2024-2-11 00:00:00,"27",$1250.00,"N","N",,"N","Y","N"
"839866548RR0001",2024-3-31 00:00:00,"27",$10815.00,"Y","N",,"N","N","N"
"839887411RR0001",2024-6-30 00:00:00,"27",$212500.00,"Y","N",,"N","N","N"
"839955036RR0001",2024-12-31 00:00:00,"27",$48567.00,"N","N",,"N","N","N"
"840151807RR0001",2024-5-31 00:00:00,"27",$1570000.00,"Y","N",,"N","N","N"
"840164818RR0001",2024-12-31 00:00:00,"27",$7500.00,"N","N",,"N","Y","N"
"840216188RR0001",2024-7-31 00:00:00,"27",$12449.00,"N","N",,"N","N","N"
"840232680RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"840286769RR0001",2024-8-31 00:00:00,"27",$75374.00,"Y","N",,"Y","Y","N"
"840496350RR0001",2024-10-31 00:00:00,"27",$66976.00,"N","N",,"N","Y","N"
"840512909RR0001",2024-12-31 00:00:00,"27",$131399.00,"Y","N",,"N","Y","N"
"840514954RR0001",2024-3-31 00:00:00,"27",$871.00,"Y","N",,"N","Y","N"
"840542286RR0001",2024-12-31 00:00:00,"27",$47553.00,"Y","N",,"N","Y","N"
"840643605RR0001",2024-6-30 00:00:00,"27",$11206479.00,"Y","N",,"N","Y","N"
"840670566RR0001",2024-12-31 00:00:00,"27",$141976.00,"N","N",,"Y","Y","N"
"840740955RR0001",2024-12-31 00:00:00,"27",$57121.00,"Y","N",,"N","N","N"
"840790950RR0001",2024-12-31 00:00:00,"27",$1432.00,"N","N",,"N","N","N"
"840879712RR0001",2024-12-31 00:00:00,"27",$7660.00,"Y","N",,"N","N","N"
"840964498RR0001",2024-6-30 00:00:00,"27",,"Y","N",,"N","N","N"
"840986848RR0001",2024-12-31 00:00:00,"27",$19280.00,"Y","N",,"N","N","N"
"841044811RR0001",2024-5-31 00:00:00,"27",$345000.00,"Y","N",,"N","N","N"
"841053804RR0001",2024-12-31 00:00:00,"27",$10045.00,"Y","N",,"N","N","N"
"841080286RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"841110828RR0001",2024-12-31 00:00:00,"27",$35564.00,"Y","N",,"N","N","N"
